# 
#     Collection of chess-game-results from the FIDE World Cup 2017.
#     The raw-data was downloaded from:
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-2017
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-2015
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-tromso-2013
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-khanty-mansiysk-2011
# 
#     The column-attributes are
#       1: id of player with white pieces
#       2: id of player with black pieces
#       3: result (0 = white lost, 0.5 = tie, 1 = white won)
#     The names corresponding to the id's can be found in chess-games-names.csv
#     where each row is on the form "id, name (country)". The Elo-ratings of each id
#     can be found in chess-games-elo.csv
#     
29 10 0.5
29 10 1.0
10 29 0.5
17 29 0.5
236 126 0.5
282 127 0.5
128 2 1.0
29 17 0.5
126 236 1.0
127 282 1.0
2 128 0.5
29 17 0.5
17 29 0.0
128 29 0.5
126 127 0.5
29 128 0.5
127 126 0.5
29 128 1.0
126 127 0.5
128 29 1.0
127 126 0.5
128 29 0.5
126 127 0.0
29 128 0.5
127 126 0.5
128 29 0.5
29 128 0.5
128 29 1.0
128 127 0.5
127 128 0.5
128 127 0.5
127 128 0.5
128 127 1.0
127 128 0.0
