OSEBX,Last,High,Low,Officialturnover(NOK)
18.09.15,584.3257,592.5551,582.2912,4383318157.00
17.09.15,592.5382,593.3252,588.1092,3121767529.00
16.09.15,587.7258,588.0513,578.7065,3227218471.00
15.09.15,578.6615,578.6615,571.0056,2935305695.00
14.09.15,574.8937,582.2332,572.7842,2605968663.00
11.09.15,579.0101,586.4981,577.9096,2990748585.00
10.09.15,585.2252,597.2366,584.1619,3563762981.00
09.09.15,597.2191,600.3683,590.2804,3407748119.00
08.09.15,590.2551,592.5004,580.1683,2882471326.00
07.09.15,580.1692,587.9457,579.7712,2023992606.00
04.09.15,582.234,596.9451,582.2089,3470499812.00
03.09.15,597.1282,597.1857,582.2966,3640642141.00
02.09.15,582.2122,588.1368,577.7789,3577456436.00
01.09.15,582.5927,595.4388,581.7137,4084023345.00
31.08.15,594.1029,594.146,587.6476,3078301746.00
28.08.15,593.3994,596.781,585.3102,4491811865.00
27.08.15,586.1671,588.6566,576.0176,4467154243.00
26.08.15,575.3772,583.2651,559.3657,5060501625.00
25.08.15,570.9914,576.9827,555.1801,5188829634.00
24.08.15,555.2453,585.6099,540.7623,6123512142.00
21.08.15,585.6362,595.5679,583.5994,3442735019.00
20.08.15,595.5851,606.4149,595.5851,3743601116.00
19.08.15,606.4302,612.7525,606.1037,2806784445.00
18.08.15,612.6949,614.43,610.7298,2622041102.00
17.08.15,612.6016,617.1384,611.2236,2498075633.00
14.08.15,612.6633,621.0752,611.8302,3417480630.00
13.08.15,620.983,625.6356,617.9782,3064207126.00
12.08.15,617.5916,624.8406,615.0085,4150239271.00
11.08.15,624.8406,638.0261,624.6047,3961597237.00
10.08.15,635.1552,636.2183,629.9541,3166131203.00
07.08.15,636.2037,639.9165,635.5197,2674578783.00
06.08.15,635.4771,644.1793,635.3335,2968656344.00
05.08.15,644.0606,644.7896,638.6879,3080408730.00
04.08.15,638.6817,640.0174,636.1217,3415757912.00
03.08.15,639.7341,643.1789,637.6748,3271879723.00
31.07.15,638.9326,642.3278,635.9526,3367166108.00
30.07.15,641.778,644.4558,638.5198,3247110975.00
29.07.15,638.4224,638.4224,628.6195,3590135911.00
28.07.15,628.5236,632.9814,626.6758,3287547110.00
27.07.15,626.6556,641.6451,626.6533,3099394787.00
24.07.15,641.8093,646.1785,641.799,2524071228.00
23.07.15,645.5915,648.1719,643.8662,2684499095.00
22.07.15,644.566,650.9305,643.6679,3393199381.00
21.07.15,650.9141,652.2434,648.2424,2965038633.00
20.07.15,648.5554,655.4871,647.616,2841586468.00
17.07.15,649.0475,654.5111,648.1815,2949471950.00
16.07.15,649.6642,651.4265,646.6434,3330030226.00
15.07.15,646.4237,648.8973,643.6777,3300590270.00
14.07.15,644.0439,644.0751,636.4373,3359040150.00
13.07.15,639.1995,642.537,634.8541,2877922531.00
10.07.15,634.8738,638.6422,627.3333,3195160544.00
09.07.15,626.5784,628.3497,617.9814,3021990261.00
08.07.15,618.0957,619.7285,613.5229,3457107802.00
07.07.15,615.7631,620.8124,615.4423,3121794067.00
06.07.15,620.3285,627.5923,619.3996,2421304121.00
03.07.15,627.8035,632.4591,626.2748,1999479576.00
02.07.15,632.5171,633.1793,629.0849,2700604933.00
01.07.15,629.8162,636.1653,629.8162,3800522700.00
30.06.15,629.1064,631.2214,624.6708,4045459316.00
29.06.15,631.3866,642.4375,624.1548,3442488419.00
26.06.15,642.598,644.4344,637.7239,3290479251.00
25.06.15,643.552,648.0065,641.8724,3034751018.00
24.06.15,646.5938,647.3958,643.4571,3286823499.00
23.06.15,643.8215,644.5765,639.3817,3180217899.00
22.06.15,639.8058,640.0083,632.1955,3155229071.00
19.06.15,632.2343,632.2343,627.2013,4393110968.00
18.06.15,628.6202,631.5758,625.0706,3575190421.00
17.06.15,631.6108,632.477,628.6457,2782035072.00
16.06.15,628.6238,628.9455,620.9045,3155517703.00
15.06.15,627.3732,636.3043,627.1112,2859165447.00
12.06.15,636.5499,645.9617,636.5499,3301144138.00
11.06.15,645.979,649.212,643.4824,3314431959.00
10.06.15,643.6765,644.2776,641.2316,3744414929.00
09.06.15,643.5253,651.6977,640.271,3473033785.00
08.06.15,651.6977,651.6977,647.0784,3114848123.00
05.06.15,650.0559,651.3061,643.1396,3871582587.00
04.06.15,649.2791,654.9629,647.4329,3266150982.00
03.06.15,655.3432,656.5859,649.5362,3715453299.00
02.06.15,650.5778,650.5778,641.3947,4058081606.00
01.06.15,645.1383,660.4652,639.2311,3229852101.00
29.05.15,645.68,647.2752,642.1325,4996591539.00
28.05.15,645.4146,647.6147,640.6871,3644527009.00
27.05.15,646.4485,646.9456,640.9045,3133053822.00
26.05.15,643.2861,652.484,643.0501,3243263173.00
22.05.15,652.433,656.7078,649.2286,3105676177.00
21.05.15,652.9333,652.9794,649.9822,3034641963.00
20.05.15,651.0468,652.1129,648.0308,3351931407.00
19.05.15,650.9959,656.7065,649.9335,3887327493.00
18.05.15,653.0837,657.57,651.7009,3401825985.00
15.05.15,653.6438,660.1224,653.3424,3323496325.00
13.05.15,657.934,659.9769,651.2653,4379164164.00
12.05.15,651.2653,654.3107,647.4346,4861121001.00
11.05.15,654.3189,655.8513,648.0703,3945356076.00
08.05.15,648.0529,648.6853,640.9518,4446350345.00
07.05.15,640.98,646.8873,640.2216,5195957185.00
06.05.15,645.9556,654.1002,645.0407,5713818985.00
05.05.15,648.9758,650.229,644.0626,4543187573.00
04.05.15,647.9168,649.2901,639.3026,3801879292.00
30.04.15,639.3648,640.5358,631.8684,5678526768.00
29.04.15,632.1664,646.4902,631.9316,5080033016.00
28.04.15,644.8521,652.0495,644.49,3840490700.00
27.04.15,652.0813,652.7974,645.1784,3507895170.00
24.04.15,651.3657,654.4982,648.064,4536367729.00
23.04.15,651.0812,651.4618,640.9065,4707651782.00
22.04.15,646.0113,655.0755,645.0134,3705506608.00
21.04.15,655.0534,656.7255,651.4174,4377521178.00
20.04.15,651.4129,654.7275,649.4846,3582273007.00
17.04.15,651.1703,660.1449,649.4307,3866954500.00
16.04.15,660.0119,666.6758,659.6587,5104224770.00
15.04.15,661.3184,661.3353,656.4391,4411894429.00
14.04.15,656.3162,659.7327,653.1802,3981999689.00
13.04.15,656.9222,658.8863,654.482,4384201376.00
10.04.15,656.3057,656.3876,645.0489,4917080174.00
09.04.15,645.0099,646.3027,639.5504,3651637500.00
08.04.15,642.8307,648.6183,641.7579,5056333643.00
07.04.15,644.7998,645.02,622.4018,5745766275.00
01.04.15,622.1616,623.4101,615.3069,1882148737.00
31.03.15,619.2028,623.3069,616.2769,3423674655.00
30.03.15,619.5351,621.1757,616.1145,2541687059.00
27.03.15,616.4731,616.6346,611.3645,3180030114.00
26.03.15,611.3645,619.036,608.4193,4425515885.00
25.03.15,616.5733,620.9772,615.0303,4021357800.00
24.03.15,620.9549,622.8101,618.1582,3609997477.00
23.03.15,622.3706,624.0102,618.759,3371510324.00
20.03.15,623.1587,623.1923,613.1858,4938653731.00
19.03.15,614.015,622.9144,612.4173,5141432698.00
18.03.15,617.61,617.7066,611.4883,4123710396.00
17.03.15,611.4883,615.5261,610.4274,4284778231.00
16.03.15,610.7554,612.1401,606.7766,4061396089.00
13.03.15,611.4685,616.0351,610.0934,4296862957.00
12.03.15,612.3587,617.5581,608.6904,4145309672.00
11.03.15,608.6609,609.2919,603.2568,4155648988.00
10.03.15,603.4998,615.3075,601.3123,4869009966.00
09.03.15,614.2638,618.4161,613.0483,4377691013.00
06.03.15,618.3148,621.4638,616.4631,4015178181.00
05.03.15,616.6009,616.8502,609.2541,4234070456.00
04.03.15,609.2499,616.9071,606.8415,5250100122.00
03.03.15,616.9232,617.7327,613.4172,3674206518.00
02.03.15,613.2548,619.5373,610.9531,4024159500.00
27.02.15,615.645,619.6806,613.237,4927616012.00
26.02.15,619.4391,619.981,617.0673,3776405613.00
25.02.15,617.4661,617.9068,611.9204,3596913892.00
24.02.15,614.5362,615.4939,609.462,4205446187.00
23.02.15,613.5737,619.6163,611.2529,3587811681.00
20.02.15,614.0265,617.3151,612.689,3593031228.00
19.02.15,614.5183,621.2599,613.1422,4368181674.00
18.02.15,620.6754,622.8964,616.3688,4504282438.00
17.02.15,616.3922,622.6184,615.8147,4356629074.00
16.02.15,621.0105,621.4461,616.6546,3824768898.00
13.02.15,616.6588,616.7312,609.9238,5517964802.00
12.02.15,611.3463,613.7683,603.5302,6160009604.00
11.02.15,603.5089,620.5568,603.4365,7074319410.00
10.02.15,615.1664,618.8842,612.5682,5046689568.00
09.02.15,617.5834,618.209,611.8324,4601038451.00
06.02.15,615.7126,616.1709,609.8284,5262445345.00
